deal_slug,target_name,cik,winning_acquirer,deal_outcome,consideration_type,DateAnnounced,DateEffective,filing_type,URL,row_seq,event_id,event_type,bid_note,cycle_id,actor_id,BidderName,actor_type,bidder_subtype,lifecycle_status,participation_role,actor_notes,event_date,date_precision,round_id,bid_value_pershare,bid_value_lower,bid_value_upper,all_cash,event_consideration_type,cshoc,bid_type,bid_classification_rule,bid_classification_confidence,initiation,formal_boundary_event,source_text_short,raw_note,deal_notes,reviewer_note,needs_review,flag_approximate_date,flag_missing_nda,flag_unresolved_lifecycle,flag_anonymous_mapping,comments_1,comments_2
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,48,med_e36,proposal,,medivation_c1,medivation/pfizer,Pfizer,bidder,strategic,winner,bidder,,2016-08-19,exact,medivation_r3,77.0,77.0,77.0,1,cash,,Formal,post_final_round_announcement,high,bidder_driven,med_e31,"ceased participation in the strategic transaction process. The definitive proposals, in order of increasing valuation, …",,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,49,med_e39,drop,Drop,medivation_c1,medivation/company_3,Company 3,bidder,strategic,dropped,bidder,One of the four non-Pfizer industry participants under NDA; exact identity not disclosed in the filing.,2016-08-19,exact,medivation_r3,,,,,,,,,,bidder_driven,med_e31,"of the merger agreement to each of Pfizer, Company 1, Company 2 and Company 3. In the evening of August 19, 2016, Compa…",,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,50,med_e38,drop,Drop,medivation_c1,medivation/company_4,Company 4,bidder,strategic,dropped,bidder,One of the four non-Pfizer industry participants under NDA; exact identity not disclosed in the filing.,2016-08-19,exact,medivation_r3,,,,,,,,,,bidder_driven,med_e31,Our Board of Directors noted that none of the other four bidders expressed a willingness to make a definitive offer at …,The board's August 20 reasons summary confirms that Company 4 dropped out of the process; the chronology places that exit at the August 19 definitive bid deadline when Company 4 declined to submit a definitive proposal.,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,51,med_e40,final_round_ext,Final Round Ext,medivation_c1,,,,,,,,2016-08-20,exact,medivation_r3,,,,,,,,,,bidder_driven,med_e31,communicate to the remaining Interested Parties that best and final proposals (to include confirmation that no further …,,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,52,med_e42,proposal,,medivation_c1,medivation/company_1,Company 1,bidder,strategic,bid,bidder,One of the four non-Pfizer industry participants under NDA; exact identity not disclosed in the filing.,2016-08-20,exact,,80.25,80.25,80.25,1,cash,,Formal,post_final_round_announcement,high,bidder_driven,med_e31,"Later that morning, on August 20, 2016, beginning at 11:51 a.m. Pacific Time, each of Pfizer, Company 1, and Company 2 …",,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,53,med_e43,proposal,,medivation_c1,medivation/company_2,Company 2,bidder,strategic,bid,bidder,One of the four non-Pfizer industry participants under NDA; exact identity not disclosed in the filing.,2016-08-20,exact,,80.0,80.0,80.0,1,cash,,Formal,post_final_round_announcement,high,bidder_driven,med_e31,"Later that morning, on August 20, 2016, beginning at 11:51 a.m. Pacific Time, each of Pfizer, Company 1, and Company 2 …",,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,54,med_e41,proposal,,medivation_c1,medivation/pfizer,Pfizer,bidder,strategic,winner,bidder,,2016-08-20,exact,,81.5,81.5,81.5,1,cash,,Formal,post_final_round_announcement,high,bidder_driven,med_e31,"Later that morning, on August 20, 2016, beginning at 11:51 a.m. Pacific Time, each of Pfizer, Company 1, and Company 2 …",,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,55,med_e45,drop,Drop,medivation_c1,medivation/sanofi,Sanofi,bidder,strategic,dropped,bidder,,2016-08-20,exact,,,,,,,,,,,bidder_driven,med_e31,"Also on August 20, 2016, following approval of the Medivation board of directors, Pfizer and Medivation executed the me…","Inferred dropout for Sanofi: after entering the July 5 confidentiality and standstill agreement, Sanofi does not appear among the later Interested Parties or any subsequent bid rounds; recorded as dropped when Medivation executed with Pfizer.",,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,56,med_e44,executed,Executed,medivation_c1,medivation/pfizer,Pfizer,bidder,strategic,winner,bidder,,2016-08-20,exact,,,,,,,,,,,bidder_driven,med_e31,"Also on August 20, 2016, following approval of the Medivation board of directors, Pfizer and Medivation executed the me…",,,,true,false,false,false,false,,
medivation,"Medivation, Inc.",1011835,Pfizer,completed,all_cash,2016-08-22,,SC 14D-9,https://www.sec.gov/Archives/edgar/data/1011835/000119312516696911/d234696dsc14d9.htm,57,med_e46,bid_press_release,Bid Press Release,medivation_c1,medivation/pfizer,Pfizer,bidder,strategic,winner,bidder,,2016-08-22,exact,,,,,,,,,,,bidder_driven,med_e31,"executed the merger agreement and Medivation executed the Rights Amendment. On August 22, 2016, the parties issued a jo…",,,,true,false,false,false,false,,
